0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.0,0.0,0.0,0.0,0.0,0.0,0.001691,0.0,0.0,0.0198,0.57691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081,0.0,0.0,0.008444,0.0,0.0,0.068236,0.0,0.02498,0.0,0.017234,0.036668,0.0,0.0,0.028711,0.0,0.0,0.0,0.033681,0.0,0.0,0.0,0.0,0.0,0.0,0.107382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210162,0.0,0.0,0.0,0.003308,0.142578,0.115898,0.0,0.0,0.0,0.0,0.0,0.001327,0.0,0.024037,0.0,0.0,0.001405,0.0,0.0,0.0,0.0,0.00628,0.0,0.0,0.0,0.37064,0.0,0.0,0.0,0.0,0.0,0.0,0.01715,0.150853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008079
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051594,0.0,0.0,0.059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391711,0.01904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237,0.475466,0.0,0.0,0.0,0.0,0.025916,0.0,0.0,0.0,0.0,0.0,0.191271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174381,0.0,0.0,0.0,0.0,0.080239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.125848,0.160309,0.0,0.0,0.0,0.16197,0.055103,0.0,0.002188,0.02648,0.050819,0.066563,0.0,0.001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20476,0.006109,0.014061,0.0,0.0,0.0,0.071813,0.0,0.0,0.0,0.080153,0.0,0.031852,0.0,0.0,0.030425,0.0,0.0,0.0,0.0,0.0,0.0,0.008281,0.0,0.0,0.016829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133466,0.0,0.033416,0.243035,0.0,0.0,0.0,0.0,0.025782,0.019262,0.0,0.011651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008712,0.017757,0.0,0.047441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022417,0.0,0.14651,0.041221,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.125848,0.160309,0.0,0.0,0.0,0.16197,0.055103,0.0,0.002188,0.02648,0.050819,0.066563,0.0,0.001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20476,0.006109,0.014061,0.0,0.0,0.0,0.071813,0.0,0.0,0.0,0.080153,0.0,0.031852,0.0,0.0,0.030425,0.0,0.0,0.0,0.0,0.0,0.0,0.008281,0.0,0.0,0.016829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133466,0.0,0.033416,0.243035,0.0,0.0,0.0,0.0,0.025782,0.019262,0.0,0.011651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008712,0.017757,0.0,0.047441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022417,0.0,0.14651,0.041221,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.125848,0.160309,0.0,0.0,0.0,0.16197,0.055103,0.0,0.002188,0.02648,0.050819,0.066563,0.0,0.001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20476,0.006109,0.014061,0.0,0.0,0.0,0.071813,0.0,0.0,0.0,0.080153,0.0,0.031852,0.0,0.0,0.030425,0.0,0.0,0.0,0.0,0.0,0.0,0.008281,0.0,0.0,0.016829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133466,0.0,0.033416,0.243035,0.0,0.0,0.0,0.0,0.025782,0.019262,0.0,0.011651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008712,0.017757,0.0,0.047441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022417,0.0,0.14651,0.041221,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.125848,0.160309,0.0,0.0,0.0,0.16197,0.055103,0.0,0.002188,0.02648,0.050819,0.066563,0.0,0.001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20476,0.006109,0.014061,0.0,0.0,0.0,0.071813,0.0,0.0,0.0,0.080153,0.0,0.031852,0.0,0.0,0.030425,0.0,0.0,0.0,0.0,0.0,0.0,0.008281,0.0,0.0,0.016829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133466,0.0,0.033416,0.243035,0.0,0.0,0.0,0.0,0.025782,0.019262,0.0,0.011651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008712,0.017757,0.0,0.047441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022417,0.0,0.14651,0.041221,0.0,0.0,0.0,0.0,0.0
0.047587,0.046537,0.0,0.279014,0.0,0.0,0.0,0.0,0.0,0.0,0.118201,0.0,0.0,0.0,0.0,0.0,0.0,0.00803,0.068466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25731,0.0,0.0,0.0,0.0,0.0,0.194215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122209,0.0,0.0,0.0,0.0,0.236725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017196,0.0,0.0
0.047587,0.046537,0.0,0.279014,0.0,0.0,0.0,0.0,0.0,0.0,0.118201,0.0,0.0,0.0,0.0,0.0,0.0,0.00803,0.068466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25731,0.0,0.0,0.0,0.0,0.0,0.194215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122209,0.0,0.0,0.0,0.0,0.236725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017196,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150411,0.063876,0.0,0.041529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124534,0.0,0.0,0.0,0.0,0.0,0.023166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001699,0.307245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150411,0.063876,0.0,0.041529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124534,0.0,0.0,0.0,0.0,0.0,0.023166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001699,0.307245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
